id,x,y
108921,-111.82269264344998,40.39898589796395
108933,-111.82247295439802,40.386315886815886
108953,-111.8223966330395,40.386143455902364
108975,-111.82254365089015,40.405042734409335
109036,-111.82226978420402,40.40138314512021
109046,-111.82218463887038,40.39764878742989
109051,-111.8221786377275,40.39850189525214
109052,-111.82220493874901,40.40089621793043
109063,-111.82199834405068,40.386874038842905
109066,-111.82199613218049,40.38692468541736
109089,-111.82201768793394,40.39638141254848
109093,-111.82196223876316,40.39304260743856
109097,-111.82179488280741,40.38064158061351
109103,-111.82199416650904,40.398991406161485
109208,-111.82156667149012,40.388183688798776
109226,-111.82133288104082,40.38068315147529
109233,-111.82140485422417,40.389537096114545
109247,-111.82137047076598,40.389810314396435
109252,-111.82139214712303,40.39211800676619
109256,-111.82139608065997,40.39377987628199
109259,-111.82131986675842,40.39021283755441
109272,-111.8212350044341,40.39063713559141
109275,-111.82124706051101,40.39302615753525
109313,-111.82098064230927,40.38233295881655
109497,-111.82068614668123,40.393031401278854
109498,-111.82069135084518,40.393508573135065
109499,-111.82070310159753,40.394573448086334
109501,-111.82070712114162,40.394972429789426
109502,-111.82071191411548,40.3953671717287
109504,-111.8207413550213,40.39827688057572
109505,-111.82076509499498,40.400493654055566
109507,-111.8207673322656,40.40070697195014
109508,-111.8207746091246,40.4014031379013
109510,-111.82078511855896,40.402559461821326
109511,-111.82080253433178,40.404187268724975
109512,-111.82081313045887,40.4051565642105
109515,-111.82073005132028,40.39897624177719
109530,-111.82064944436186,40.39634581613494
109534,-111.82065218226863,40.39717300617018
109587,-111.82025254185633,40.37864846582696
109664,-111.82012403623807,40.402561450106425
109665,-111.82013172220167,40.403194730007534
109716,-111.81985817110193,40.39537259770193
109718,-111.81966969789733,40.38057657351212
109719,-111.81986760361532,40.397179923351565
109725,-111.81965283774964,40.38230553114284
109744,-111.81979287209913,40.39828541105106
109771,-111.81947788640764,40.37972882910993
109773,-111.81947845367048,40.38041729742442
109774,-111.81948076878308,40.380705570901256
109778,-111.81947926702622,40.38213712078568
109780,-111.81946976420939,40.382422324758245
109793,-111.81948961980824,40.38726860372539
109807,-111.81945766656888,40.387937301540255
109823,-111.81929307944111,40.38057717039006
109846,-111.81927815542147,40.382291699784766
109862,-111.81929335896066,40.38944838201517
109886,-111.81923437951002,40.39224286454734
109888,-111.81922286571402,40.391438618880954
109907,-111.81907542076043,40.38789496454264
109923,-111.81889991528132,40.378656791150256
109955,-111.81877447220991,40.38057507777019
109965,-111.81882486243806,40.38938683540869
109993,-111.8185043755567,40.37682048127622
110006,-111.8185764531904,40.38482911442816
110035,-111.81835582428646,40.37686865004345
110047,-111.81855588734503,40.39706498224111
110049,-111.81847064451647,40.3905313297168
110050,-111.81846651778163,40.39053108865568
110051,-111.81847459554972,40.39144157548073
110055,-111.81847808785203,40.392245787935025
110056,-111.81847967000955,40.39260028250129
110065,-111.8183631885337,40.386287387573745
110074,-111.81819248010794,40.377378637843975
110092,-111.8181726227814,40.385435578938726
110095,-111.81815833499606,40.38539396812099
110125,-111.81799947514561,40.38826294282862
110130,-111.81805692023207,40.39437337023958
110132,-111.81797217920305,40.387564934689394
110144,-111.8178520434971,40.38055493856025
110187,-111.8175874905575,40.37663102022385
110190,-111.81757865443419,40.37758595347732
110198,-111.81757762555618,40.379401106706545
110217,-111.81756480919336,40.385931772159616
110238,-111.81743376154022,40.3793795110108
110258,-111.81743687306421,40.387530882129404
110270,-111.81748187375294,40.394380139898686
110286,-111.81737000977886,40.39213533735577
110292,-111.81733597281888,40.39094764556621
110305,-111.8172577174952,40.38908440741951
110320,-111.81708833545494,40.384973964197904
110380,-111.81686835069767,40.38488398644788
110393,-111.81667114037684,40.37585127405732
110405,-111.81674095642072,40.38561236732158
110416,-111.8167915571791,40.39808953383534
110417,-111.8166943981515,40.39053614109032
110421,-111.81669962138663,40.39212908324792
110429,-111.81659548294625,40.384785462777344
110442,-111.8166869314488,40.39850018385981
110454,-111.81648834004321,40.384712975749714
110458,-111.81650473942368,40.387514945221405
110473,-111.81648338075094,40.38886825508543
110483,-111.8163183087572,40.376502958617806
110490,-111.81629837286343,40.37636399936197
110504,-111.81627735868403,40.37661396910534
110506,-111.8164184207508,40.38856240613804
110514,-111.81622834764691,40.37622296120946
110516,-111.81622836516857,40.376692964075716
110533,-111.8161396615114,40.376712419091724
110537,-111.81612993677741,40.3769413179956
110545,-111.81610829200545,40.37611398801619
110551,-111.81643362041903,40.40445333661646
110554,-111.81618834190485,40.38455302074562
110565,-111.81612168158858,40.382192578081
110585,-111.81594829424327,40.376014035325156
110593,-111.815927290842,40.37676301713182
110615,-111.81592734001632,40.38439296998279
110628,-111.81575836082193,40.375903032253426
110679,-111.81563728529547,40.37682299127125
110696,-111.81565832035847,40.38420297502645
110707,-111.81563201968821,40.38636884679647
110708,-111.81562839660768,40.386166168692945
110725,-111.81556808937113,40.38751524894086
110731,-111.81560444369399,40.39213041692405
110734,-111.81559224534085,40.39298465022776
110735,-111.81559043721698,40.39311799679026
110746,-111.8154864903009,40.38856447772287
110752,-111.81531830453227,40.376853979603375
110759,-111.81546926275138,40.394461919120495
110761,-111.8154682667268,40.39477003527162
110764,-111.81548061051501,40.39608616860165
110770,-111.8153183698402,40.38393401970677
110776,-111.8154413833026,40.39791347757937
110781,-111.81542798467652,40.39865861911533
110808,-111.81523705026422,40.39005813478936
110833,-111.81495831839824,40.37557398632269
110835,-111.81496858782775,40.37696401299889
110837,-111.81495830942349,40.37685399464757
110846,-111.81501834420065,40.3836539711107
110877,-111.81517224766671,40.403736109202164
110878,-111.81517663964685,40.404295538658985
110893,-111.81493768280266,40.39132061042955
110907,-111.81478983529016,40.384723424743314
110908,-111.81475730676613,40.38333400716793
110934,-111.81459160792923,40.37642432333357
110936,-111.81473003183477,40.388364403796075
110938,-111.81458829846463,40.37684398897048
110943,-111.81456522984953,40.37695325125995
110957,-111.81454345750656,40.37942963602982
110968,-111.81455636222796,40.38304397984582
110970,-111.81454832819828,40.38300295513906
110993,-111.8146522573742,40.39784696783161
111005,-111.8143473471717,40.37533297348786
111010,-111.81441833257182,40.382763959573296
111011,-111.81455749083679,40.39477465311643
111012,-111.81460418587262,40.39864911049729
111014,-111.81461227447076,40.399369055378834
111017,-111.81448155121822,40.38925444642464
111022,-111.81443735749848,40.386368258217836
111023,-111.81455447818696,40.39608909296514
111025,-111.81443970600417,40.38666103585278
111030,-111.81453581843115,40.39708292109819
111033,-111.81449568949967,40.39531743258336
111036,-111.81445535374853,40.392986897910376
111038,-111.8142473863557,40.37684395746602
111046,-111.81453336088528,40.404231243258394
111047,-111.8143263522739,40.38712940392756
111050,-111.81425835695948,40.38239301207993
111056,-111.81434150777005,40.391322107882615
111059,-111.81433966636156,40.39214734924595
111078,-111.81412505238866,40.382055119991975
111084,-111.81420853167766,40.3899662820783
111085,-111.81421085594215,40.390452754196
111096,-111.8140873045061,40.38191403361512
111097,-111.81416080333838,40.38805760090412
111119,-111.8139783569341,40.38155398774426
111120,-111.81402349740128,40.38575405230557
111124,-111.81389010786746,40.37518033558568
111128,-111.81395737143629,40.38149395494441
111131,-111.81394750029014,40.38149600641914
111135,-111.8140863833614,40.39410769838409
111157,-111.81373734057077,40.37511303183707
111159,-111.81387284261996,40.387821789144944
111169,-111.81373830845406,40.38079396119428
111172,-111.81380274513738,40.387088044894725
111175,-111.81379896425886,40.38853582580938
111201,-111.81356829717338,40.380253983137756
111217,-111.81348243021012,40.380069000552204
111248,-111.81342781889013,40.38589067721446
111250,-111.8133482955487,40.37958300426453
111255,-111.81342533679123,40.38666367136239
111257,-111.81349832261454,40.39410012538594
111261,-111.8133176037393,40.37956799481744
111262,-111.8134770843234,40.39292279311888
111280,-111.81321838018147,40.379193014718915
111281,-111.81344051512643,40.3987546905486
111282,-111.81332949955159,40.38995985569562
111284,-111.81314831555208,40.37683403328283
111301,-111.81312832707466,40.378934006766556
111305,-111.81311830387021,40.37889398691219
111306,-111.81310969625738,40.37893251613866
111339,-111.81291730677029,40.374844022675134
111341,-111.8129483313408,40.37847400821004
111343,-111.8129473770909,40.37847302392137
111349,-111.81295815611654,40.38364243713013
111350,-111.81295002398926,40.38387736040004
111352,-111.81286828416582,40.37827303814343
111354,-111.81293212228246,40.384348209418164
111359,-111.81292556110773,40.38517438586979
111363,-111.81282834228062,40.378194039131806
111364,-111.81291298806724,40.38589249583332
111368,-111.81289203990923,40.38708994613118
111369,-111.81277837282629,40.378104029435036
111372,-111.81287777099485,40.387863022986565
111376,-111.81286576062574,40.38862797571848
111380,-111.81285466337967,40.38917490297216
111386,-111.81296735106032,40.40070027552115
111387,-111.81296800999014,40.4010489203535
111388,-111.81294648121242,40.39948456339036
111398,-111.81264827519608,40.377914041670216
111400,-111.8126083194444,40.376823955162735
111421,-111.81248837158141,40.37771399283818
111433,-111.8123772788682,40.374673041656514
111456,-111.81234827608141,40.37758398525326
111457,-111.81248792538739,40.3897369423034
111484,-111.81219834534252,40.374614027839
111502,-111.81217837792833,40.37745400663151
111504,-111.81216833877073,40.37682398301089
111505,-111.81246781448628,40.40178757300521
111512,-111.81226277682742,40.38786464193182
111522,-111.81204755303337,40.377399429539146
111533,-111.81200836715225,40.37734402867396
111535,-111.81219635174607,40.39303503985854
111536,-111.81220807871398,40.39409928565851
111537,-111.81219263471291,40.39291200244693
111539,-111.81221048995071,40.3947902621073
111541,-111.8122126973628,40.39556232125376
111544,-111.81214337394105,40.39047900553718
111545,-111.81221378086244,40.39633889271215
111548,-111.8122159670065,40.397109149997185
111549,-111.81221862793542,40.397820845118446
111553,-111.81222081318161,40.3986400212691
111558,-111.81202948022768,40.384037432831875
111560,-111.81193733626526,40.376833983600854
111565,-111.81210792430296,40.392137819712985
111566,-111.81192835674753,40.377292968518766
111579,-111.81201926779003,40.389465458428894
111585,-111.81184836463329,40.37721398007219
111588,-111.81192631210912,40.385158883760404
111591,-111.8119377565808,40.38709304709781
111597,-111.81176835192892,40.377094000458634
111598,-111.8120518266258,40.401493197359805
111599,-111.81202794295628,40.39952516209207
111602,-111.81202653008955,40.39952526210483
111607,-111.81175032882754,40.37687808954576
111608,-111.81203278780954,40.40069332919747
111609,-111.81175114423691,40.37773124243387
111611,-111.81173837266536,40.376883038369414
111612,-111.8117382911471,40.37699403064973
111621,-111.81171058868784,40.37798378095654
111624,-111.81170748896946,40.37831443541372
111626,-111.81170482117788,40.37858292427431
111643,-111.81165351273351,40.378921124330404
111644,-111.81159836381578,40.37439400442892
111648,-111.81162386480251,40.37948385836498
111649,-111.81176925953315,40.39297893969899
111666,-111.81176409745865,40.402261886150875
111755,-111.81109326906827,40.37414934827333
111761,-111.81112687983939,40.37891671134539
111769,-111.81106832780736,40.376882965024
111798,-111.81130894933617,40.403024541793926
111799,-111.81115328791779,40.39054631584518
111805,-111.81110929901169,40.387960126570675
111808,-111.81109428769169,40.38710166928497
111819,-111.81102891947006,40.383812922011394
111831,-111.8110036684776,40.385145538483414
111834,-111.81121587327172,40.40371348451299
111836,-111.81119159780467,40.40228031855281
111838,-111.81088096554824,40.37687788254394
111839,-111.81088220406093,40.37747247229228
111841,-111.81088482648045,40.377985970683476
111843,-111.81088643441132,40.37831659211841
111844,-111.81088677870854,40.378541816335186
111847,-111.81097314351001,40.38623494720586
111852,-111.81110835149109,40.39946828315093
111856,-111.8109067014641,40.383249001333446
111863,-111.81078814017896,40.37797854046678
111868,-111.81075836909419,40.37950443432446
111869,-111.81076210874106,40.38010134863174
111870,-111.81077568610401,40.38126333232296
111875,-111.81076864834368,40.38114797559529
111876,-111.81077242067813,40.38148227539494
111890,-111.81090383828136,40.39792115473485
111896,-111.81088368109529,40.398617874673164
111901,-111.81077981065089,40.39221831130705
111902,-111.81056293811312,40.37471793549881
111903,-111.81056505269883,40.37587738800616
111904,-111.81056634837094,40.3768701782739
111907,-111.81074001334261,40.39410688570869
111913,-111.8107201060611,40.39559081420164
111914,-111.81072120483265,40.39637008832101
111920,-111.8107171585611,40.39711336226494
111935,-111.81042878946764,40.37797385219167
111959,-111.81031808881235,40.37856652357244
111963,-111.81034605632964,40.38237535913744
112027,-111.81009672854964,40.38644289322344
112032,-111.81004067413592,40.38363246061731
112033,-111.80991776465572,40.374156686198646
112039,-111.81001045056215,40.38514168928578
112043,-111.81023577307846,40.406300541490964
112045,-111.81004853162659,40.39195857069401
112047,-111.81015456191618,40.40227948140461
112048,-111.81011643740935,40.39939415583685
112056,-111.80973320623062,40.37377509305852
112061,-111.80993434441237,40.39275396828002
112070,-111.80981378496877,40.38711604953368
112074,-111.80981972604181,40.38889079096656
112075,-111.8098360232364,40.39064473852504
112082,-111.80958542268021,40.374733792119855
112083,-111.80958614855307,40.37587703808447
112084,-111.80982315294895,40.39625836311819
112087,-111.80979615244006,40.396758553825066
112095,-111.80976664032698,40.3974425464216
112103,-111.80973363762274,40.39862206030847
112149,-111.80944366443505,40.393104252407014
112150,-111.80947642664061,40.39584006886288
112153,-111.80925598891639,40.378901891141894
112154,-111.80943810544407,40.395237722475876
112162,-111.80933055095882,40.39300594470449
112167,-111.80924733173103,40.3880227221738
112175,-111.80927581102398,40.394338765217036
112200,-111.80900429590598,40.38189015660623
112202,-111.80896508366304,40.37949852484611
112203,-111.80899994308629,40.38310190558804
112212,-111.80898463404753,40.38359480818476
112223,-111.80915751818274,40.400894568018565
112224,-111.80896501081953,40.38510576430369
112225,-111.80913110705474,40.39937763174998
112226,-111.8091623243837,40.40228012325845
112230,-111.80910322761997,40.39862377066558
112231,-111.8090026353248,40.39071183377073
112233,-111.80895136905039,40.3871166806311
112260,-111.80906061199903,40.403725883154365
112263,-111.80904949731455,40.40299442787722
112270,-111.80906672580534,40.406303322476575
112273,-111.80904346214398,40.40465573468716
112275,-111.80866828456988,40.37349398418963
112277,-111.80904749350313,40.40548453678756
112314,-111.80888174469561,40.39656044910764
112318,-111.80861234887072,40.37472708674095
112319,-111.80887599814196,40.396769498990516
112321,-111.80861908769512,40.37588200250309
112323,-111.80860757677065,40.37541180952163
112328,-111.80885698398406,40.39744530980588
112333,-111.8088498766929,40.39862374142609
112441,-111.80806331815761,40.377972387673886
112443,-111.80803552049088,40.37584283809654
112444,-111.80804749847802,40.37684546383149
112451,-111.8080501601731,40.3785472580629
112455,-111.80804755320692,40.37882205278887
112456,-111.80804675497212,40.37890313995715
112458,-111.8080481866667,40.37948637682732
112461,-111.80803303895122,40.380417299160904
112463,-111.80833487922956,40.40630393679508
112479,-111.8080015542357,40.386310704835864
112480,-111.80801097392671,40.38709893120521
112483,-111.80801024951069,40.38802416593783
112487,-111.8079890022175,40.38890810230094
112489,-111.80801710027085,40.39155476432207
112490,-111.80813356892111,40.40228191274097
112491,-111.80811465479299,40.400897356907926
112495,-111.80800601916617,40.39348638093882
112497,-111.80785268223418,40.38144325005485
112498,-111.80796137630011,40.39073713225187
112503,-111.80773885809812,40.373589759714825
112507,-111.80797596747293,40.39471812701367
112515,-111.80796723176309,40.395465938439926
112518,-111.80796353380516,40.39643803963734
112542,-111.8076058547713,40.37384510488161
112544,-111.80789321322544,40.39863853783928
112546,-111.80789463540113,40.399447539222635
112583,-111.80750671978821,40.38041052516979
112602,-111.80750484678146,40.385995434199415
112621,-111.80744178118952,40.38629839864209
112623,-111.80766521347189,40.40549239904464
112626,-111.80743491645228,40.38710475689335
112627,-111.80733484013822,40.37882162536891
112636,-111.80736258842332,40.38452065406826
112645,-111.80715834091224,40.37307398946952
112658,-111.8072439819454,40.385095629305106
112687,-111.80725702241146,40.39549252064191
112692,-111.80721820730247,40.3947090050534
112694,-111.80717676501123,40.39153450722761
112712,-111.80713638807465,40.393481643708945
112715,-111.80713136118672,40.39404744670557
112723,-111.80715522672146,40.39941063103779
112725,-111.80714575233263,40.40119250373998
112728,-111.80714980988347,40.402992389587254
112740,-111.80710806776504,40.402654842379185
112741,-111.80709799153036,40.40190986592897
112750,-111.80672830700303,40.373264018601986
112764,-111.80697101360263,40.397888218635366
112767,-111.80697437239618,40.39866297231168
112781,-111.80663512136218,40.37330259683756
112784,-111.80677992773373,40.387111130445305
112787,-111.80700670302934,40.406304205737854
112797,-111.80654833606138,40.373384013553974
112804,-111.8065524924998,40.374760030448776
112808,-111.80651830481054,40.3734240431127
112813,-111.80649829374947,40.37352400321771
112816,-111.8065185405133,40.37538018148735
112817,-111.80651901817667,40.37584504622661
112824,-111.80647832520108,40.37474397101881
112825,-111.80647836533828,40.375023972704966
112831,-111.80646827725113,40.37540296461702
112843,-111.8064483554634,40.37686401439796
112844,-111.80644766697922,40.376835910903196
112867,-111.8067256920398,40.40556922857006
112876,-111.80640511959493,40.38087497199285
112885,-111.80639151521082,40.38309309778508
112895,-111.80652638318645,40.396966993638266
112898,-111.80637410104251,40.38509052742466
112916,-111.80632275897037,40.38710801289122
112933,-111.8062987746652,40.39072801675778
112934,-111.80629574977912,40.39146227522142
112944,-111.80634227270447,40.39714035033786
112953,-111.80625734224407,40.39347786648886
112955,-111.80600600328742,40.37313590105256
112969,-111.80620863473517,40.39621064847829
112977,-111.80623409526761,40.401189855167814
112978,-111.80620037869075,40.399390896195094
112990,-111.80604646430112,40.39021986370145
112998,-111.80600454404285,40.38858140968143
112999,-111.8061723311906,40.40265055965186
113008,-111.80615215707111,40.40313268338889
113083,-111.8055382779576,40.372634021190585
113146,-111.80559735122553,40.39415724393565
113197,-111.80523759246255,40.37918760192161
113200,-111.80537682322554,40.39147138198275
113218,-111.80534767426175,40.39347519677348
113235,-111.80533717601581,40.39605545958368
113237,-111.80515873901685,40.38236024231808
113241,-111.805153290979,40.38309001417102
113242,-111.80532382171984,40.397901504651166
113244,-111.80533552959646,40.399398274482614
113247,-111.80531262397702,40.39868248595336
113251,-111.8049990463522,40.373784000741715
113254,-111.80531070324398,40.40119133520392
113256,-111.80503930641903,40.37876015093012
113258,-111.80527685179442,40.39939877325057
113274,-111.80507504525742,40.386413099418576
113276,-111.80528912627292,40.40468104305331
113277,-111.80529203795574,40.40541976294493
113279,-111.80506677932432,40.38710415145448
113281,-111.8048783822147,40.37243401984727
113295,-111.80522954121152,40.40630668629541
113325,-111.80493197938384,40.38864653883838
113329,-111.8049298645347,40.39025016455108
113335,-111.80492132575132,40.39072049634457
113392,-111.80489854839963,40.40266033484941
113397,-111.80490196761114,40.403837791186355
113435,-111.80468924063861,40.3950779850884
113457,-111.8045517255802,40.391939290029
113464,-111.8045286219324,40.39277008484075
113485,-111.80423827763462,40.372223967099856
113489,-111.80447965920462,40.39429926033948
113510,-111.8045361073976,40.40468358254091
113512,-111.8044594651111,40.39854265867492
113515,-111.80453362225708,40.40541513280526
113544,-111.80434639419288,40.399418402888536
113545,-111.80436050829326,40.40107948051328
113564,-111.80390179873112,40.37265450807512
113570,-111.80390545638839,40.374746389865116
113583,-111.80386736314708,40.376833966521495
113584,-111.80386541534229,40.376828664710125
113590,-111.80386655735745,40.37920434811068
113604,-111.80381565835381,40.379877679163
113613,-111.80379455987095,40.381076031419674
113632,-111.80377250639751,40.383086106491064
113640,-111.80387872254337,40.394298935229344
113647,-111.80374794660217,40.385083585614794
113649,-111.80396105147769,40.403894788057414
113650,-111.80385266463337,40.39508020040353
113654,-111.80390806832084,40.40191767431248
113656,-111.8037224438378,40.38710089053287
113657,-111.80390359462605,40.402730320026734
113665,-111.80370286390199,40.388625358455435
113675,-111.80375927613173,40.39612499751581
113679,-111.8036674737784,40.39119858918103
113696,-111.80362329182648,40.39194214268721
113699,-111.80363412861688,40.39354747935556
113702,-111.80361905970254,40.39277550890334
113730,-111.80360128342045,40.40188467168805
113757,-111.80354600935863,40.40100217063889
113877,-111.80276062173206,40.38108051097275
113896,-111.80288291999976,40.39608270742954
113914,-111.80259250434231,40.37577894036875
113917,-111.80259736635335,40.37683395898586
113918,-111.80259018096413,40.37627805907782
113923,-111.80258961274025,40.376825814545036
113938,-111.8025453968718,40.379453165843735
113944,-111.80253208341684,40.380455697004656
113952,-111.80263006805204,40.39204543806388
113955,-111.80261049281236,40.39119061528382
113956,-111.80263107121233,40.39292381315213
113959,-111.80275313838042,40.40468966893466
113962,-111.80271780722289,40.403898020619785
113965,-111.80270624249802,40.403519721670854
113966,-111.80268855586755,40.40272524798013
113976,-111.80265649596436,40.401018258925234
113977,-111.80264843518232,40.40063723274862
113980,-111.80263182763478,40.39943734455782
113984,-111.80264055028066,40.40146161405425
113989,-111.8024276421909,40.38600987721449
114016,-111.80240217764704,40.39051548144134
114028,-111.80230624689496,40.38421881790194
114037,-111.80230470626411,40.385081896424595
114069,-111.80223286983161,40.39431847400061
114137,-111.80208982921418,40.40063390192054
114177,-111.80189098557918,40.39559472418867
114230,-111.80167329732922,40.39293766469969
114234,-111.80165800840373,40.39204587504348
114238,-111.80176280310191,40.40147671289711
114275,-111.80130836254502,40.3708940252434
114282,-111.80129536357818,40.37118880232116
114292,-111.80127928652725,40.37261595178465
114301,-111.80128417964657,40.37471953712606
114304,-111.801287305164,40.37682295378039
114307,-111.80126335392539,40.37574581491022
114311,-111.80126129819593,40.37626835535457
114315,-111.80125953063816,40.376815218248055
114316,-111.80152755402705,40.399426986683864
114326,-111.80123281238924,40.379014697421404
114327,-111.80123345647533,40.37918838778375
114332,-111.80123038740378,40.381087069729816
114333,-111.80137328607984,40.39367127884387
114344,-111.80121029671474,40.38307037400081
114363,-111.8011595424405,40.38508082713984
114369,-111.80115284421045,40.38600700469395
114372,-111.80114200617061,40.38708095929609
114380,-111.80112435241527,40.38907118162828
114383,-111.80089832230536,40.370633980753055
114387,-111.80110683079998,40.38987941497018
114390,-111.80111086055943,40.39051776838622
