link_id,Oneway,Speed,DriveTime,Length_Miles,RoadClass,AADT,start_node,end_node,ft,lanes,sl,med,at,terrain,capacity
22,B,25,0.12314347968000001,0.0513097832,"11 Other Local, Neighborhood, Rural Roads",NA,127311,127227,Local,1,25,None,Suburban,level,800
24,B,25,0.29482905503999995,0.1228454396,"11 Other Local, Neighborhood, Rural Roads",NA,129469,129470,Local,1,25,None,Suburban,level,800
32,B,25,0.13273900368,0.0553079182,"11 Other Local, Neighborhood, Rural Roads",NA,135631,135723,Local,1,25,None,Suburban,level,800
37,B,25,0.1413143208,0.058880967,"11 Other Local, Neighborhood, Rural Roads",NA,131087,131100,Local,1,25,None,Suburban,level,800
48,B,25,0.09544677984,0.0397694916,"11 Other Local, Neighborhood, Rural Roads",NA,124487,124581,Local,1,25,None,Suburban,level,800
59,B,25,0.11694797831999999,0.0487283243,"11 Other Local, Neighborhood, Rural Roads",NA,131594,131726,Local,1,25,None,Suburban,level,800
74,B,25,0.2325044172,0.0968768405,10 Other Federal Aid Eligible Local Roads,7800,134985,135177,Local,1,25,None,Suburban,level,800
86,B,25,0.12303227136,0.0512634464,"11 Other Local, Neighborhood, Rural Roads",NA,121706,121624,Local,1,25,None,Suburban,level,800
108,B,40,0.23113939725,0.1540929315,"5 Major State Highways, Unseparated",18000,123335,123025,PrArterial,2,45,NonRestrictive,Suburban,level,2160
112,B,25,0.43251215904,0.1802133996,"11 Other Local, Neighborhood, Rural Roads",NA,135759,135942,Local,1,25,None,Suburban,level,800
115,B,25,0.20523279408000003,0.0855136642,"11 Other Local, Neighborhood, Rural Roads",NA,124911,124916,Local,1,25,None,Suburban,level,800
121,B,25,0.09206730408,0.0383613767,"11 Other Local, Neighborhood, Rural Roads",NA,117008,117014,Local,1,25,None,Suburban,level,800
160,B,25,0.24963130847999998,0.1040130452,"11 Other Local, Neighborhood, Rural Roads",NA,116381,116373,Local,1,25,None,Suburban,level,800
162,B,25,0.30367154664,0.1265298111,"11 Other Local, Neighborhood, Rural Roads",NA,124964,124961,Local,1,25,None,Suburban,level,800
166,B,25,0.17617621488000001,0.0734067562,"11 Other Local, Neighborhood, Rural Roads",NA,132089,132233,Local,1,25,None,Suburban,level,800
168,B,25,0.34375364688000004,0.1432306862,"11 Other Local, Neighborhood, Rural Roads",NA,132103,132186,Local,1,25,None,Suburban,level,800
172,B,25,0.11812865112000001,0.0492202713,"11 Other Local, Neighborhood, Rural Roads",NA,116780,116788,Local,1,25,None,Suburban,level,800
176,B,25,0.13211991984000002,0.0550499666,10 Other Federal Aid Eligible Local Roads,1100,112498,112231,Local,1,25,None,Suburban,level,800
178,B,25,0.07851215952,0.0327133998,"11 Other Local, Neighborhood, Rural Roads",NA,127536,127540,Local,1,25,None,Suburban,level,800
182,B,25,0.11338554624,0.0472439776,"11 Other Local, Neighborhood, Rural Roads",NA,128714,128585,Local,1,25,None,Suburban,level,800
191,B,25,0.1419821244,0.0591592185,"11 Other Local, Neighborhood, Rural Roads",NA,132775,132591,Local,1,25,None,Suburban,level,800
192,B,25,0.23398422408,0.0974934267,"11 Other Local, Neighborhood, Rural Roads",NA,117014,117016,Local,1,25,None,Suburban,level,800
202,B,25,0.10490258832,0.0437094118,"11 Other Local, Neighborhood, Rural Roads",NA,111935,111959,Local,1,25,None,Suburban,level,800
207,B,40,0.2331570213,0.1554380142,"5 Major State Highways, Unseparated",19000,122285,122230,PrArterial,2,45,NonRestrictive,Suburban,level,2160
217,B,25,0.14346841464,0.0597785061,"11 Other Local, Neighborhood, Rural Roads",NA,131713,131710,Local,1,25,None,Suburban,level,800
223,B,25,0.45843782903999997,0.19101576209999999,"11 Other Local, Neighborhood, Rural Roads",NA,122916,122925,Local,1,25,None,Suburban,level,800
242,,65,0.4169450826461539,0.4516905062,1 Interstates,NA,123910,123815,Freeway,4,65,Restrictive,Suburban,level,8406
269,B,25,0.25493602392,0.1062233433,"11 Other Local, Neighborhood, Rural Roads",NA,128611,128811,Local,1,25,None,Suburban,level,800
280,B,25,0.168144894,0.0700603725,"11 Other Local, Neighborhood, Rural Roads",NA,126978,126972,Local,1,25,None,Suburban,level,800
281,B,25,0.20797760280000002,0.0866573345,"11 Other Local, Neighborhood, Rural Roads",NA,110305,109965,Local,1,25,None,Suburban,level,800
287,B,25,0.12654103896,0.0527254329,10 Other Federal Aid Eligible Local Roads,NA,116138,116373,Local,1,25,None,Suburban,level,800
309,B,25,0.15659941007999997,0.0652497542,"11 Other Local, Neighborhood, Rural Roads",NA,132187,131979,Local,1,25,None,Suburban,level,800
314,B,40,0.0880876731,0.0587251154,"3 US Highways, Unseparated",27000,114894,115145,PrArterial,2,50,NonRestrictive,Suburban,level,2160
335,B,25,0.33503347056,0.1395972794,10 Other Federal Aid Eligible Local Roads,1000,125553,125536,Local,1,25,None,Suburban,level,800
356,B,25,0.06989523791999999,0.0291230158,"11 Other Local, Neighborhood, Rural Roads",NA,125457,125377,Local,1,25,None,Suburban,level,800
367,B,25,0.18808337328,0.0783680722,"11 Other Local, Neighborhood, Rural Roads",NA,134290,134273,Local,1,25,None,Suburban,level,800
370,B,25,0.08316518376000001,0.0346521599,"11 Other Local, Neighborhood, Rural Roads",NA,124440,124334,Local,1,25,None,Suburban,level,800
385,B,25,0.018203519280000004,0.0075847997,10 Other Federal Aid Eligible Local Roads,8500,132378,132360,Local,1,25,None,Suburban,level,800
393,B,25,0.2562364704,0.106765196,"11 Other Local, Neighborhood, Rural Roads",NA,129925,130224,Local,1,25,None,Suburban,level,800
402,B,25,0.24874741752,0.1036447573,"11 Other Local, Neighborhood, Rural Roads",NA,120949,120950,Local,1,25,None,Suburban,level,800
404,B,25,0.10864607832,0.0452691993,"11 Other Local, Neighborhood, Rural Roads",NA,124659,124618,Local,1,25,None,Suburban,level,800
424,B,25,0.24741388656000002,0.1030891194,"11 Other Local, Neighborhood, Rural Roads",NA,130363,130360,Local,1,25,None,Suburban,level,800
434,B,25,0.0450407352,0.018766973,"11 Other Local, Neighborhood, Rural Roads",NA,135977,135958,Local,1,25,None,Suburban,level,800
439,B,25,0.32430137448,0.1351255727,"11 Other Local, Neighborhood, Rural Roads",NA,135787,136061,Local,1,25,None,Suburban,level,800
442,B,25,0.1485352188,0.0618896745,"11 Other Local, Neighborhood, Rural Roads",NA,130139,130292,Local,1,25,None,Suburban,level,800
444,B,25,0.1840852296,0.076702179,"11 Other Local, Neighborhood, Rural Roads",NA,128567,128555,Local,1,25,None,Suburban,level,800
454,B,25,0.06518645112,0.0271610213,"11 Other Local, Neighborhood, Rural Roads",NA,136544,136541,Local,1,25,None,Suburban,level,800
459,B,25,0.24681221063999997,0.1028384211,"11 Other Local, Neighborhood, Rural Roads",NA,127314,127074,Local,1,25,None,Suburban,level,800
477,B,25,0.1692625116,0.0705260465,"11 Other Local, Neighborhood, Rural Roads",NA,125315,125161,Local,1,25,None,Suburban,level,800
486,TF,65,0.22284456193846153,0.2414149421,1 Interstates,184000,109993,109097,Freeway,4,65,Restrictive,Suburban,level,8406
487,B,25,0.35915826504000004,0.1496492771,"11 Other Local, Neighborhood, Rural Roads",NA,126550,126509,Local,1,25,None,Suburban,level,800
503,B,25,0.74013741048,0.3083905877,"11 Other Local, Neighborhood, Rural Roads",NA,132395,132464,Local,1,25,None,Suburban,level,800
527,B,25,0.30005133456,0.1250213894,"11 Other Local, Neighborhood, Rural Roads",NA,135906,135911,Local,1,25,None,Suburban,level,800
531,B,25,0.24547092984,0.1022795541,"11 Other Local, Neighborhood, Rural Roads",NA,131445,131734,Local,1,25,None,Suburban,level,800
532,B,25,0.08418535224,0.0350772301,10 Other Federal Aid Eligible Local Roads,1000,120732,120629,Local,1,25,None,Suburban,level,800
534,B,25,0.13603574663999998,0.0566815611,"11 Other Local, Neighborhood, Rural Roads",NA,124279,124278,Local,1,25,None,Suburban,level,800
539,B,25,0.21611519928,0.0900479997,"11 Other Local, Neighborhood, Rural Roads",NA,131493,131217,Local,1,25,None,Suburban,level,800
553,,65,0.5926926352615384,0.6420836882,1 Interstates,NA,129944,128940,Freeway,4,65,Restrictive,Suburban,level,8406
567,B,25,0.13563419976,0.0565142499,"11 Other Local, Neighborhood, Rural Roads",NA,125003,125159,Local,1,25,None,Suburban,level,800
573,B,25,0.31271570136,0.1302982089,"11 Other Local, Neighborhood, Rural Roads",NA,111901,111907,Local,1,25,None,Suburban,level,800
576,B,25,0.17418297408000002,0.0725762392,"11 Other Local, Neighborhood, Rural Roads",NA,126181,125981,Local,1,25,None,Suburban,level,800
577,B,25,1.8856899119999997,0.78570413,"5 Major State Highways, Unseparated",21000,122212,120612,PrArterial,2,45,NonRestrictive,Suburban,level,2160
585,B,25,0.16871091719999998,0.0702962155,"11 Other Local, Neighborhood, Rural Roads",NA,122892,122744,Local,1,25,None,Suburban,level,800
593,B,25,0.17491392936,0.0728808039,"11 Other Local, Neighborhood, Rural Roads",NA,125092,124879,Local,1,25,None,Suburban,level,800
606,B,25,0.30297434136000007,0.1262393089,10 Other Federal Aid Eligible Local Roads,7900,128410,128693,Local,1,25,None,Suburban,level,800
612,B,25,0.10440321624,0.0435013401,10 Other Federal Aid Eligible Local Roads,2500,128748,128860,Local,1,25,None,Suburban,level,800
613,B,25,0.16494912264,0.0687288011,10 Other Federal Aid Eligible Local Roads,3400,129167,129198,Local,1,25,None,Suburban,level,800
621,B,25,0.2172958008,0.090539917,10 Other Federal Aid Eligible Local Roads,NA,134336,134340,Local,1,25,None,Suburban,level,800
633,B,25,0.09022750607999999,0.0375947942,"11 Other Local, Neighborhood, Rural Roads",NA,128271,128345,Local,1,25,None,Suburban,level,800
634,B,25,0.16210662768,0.0675444282,10 Other Federal Aid Eligible Local Roads,17000,130705,130707,Local,1,25,None,Suburban,level,800
660,B,25,0.23909334647999997,0.0996222277,"11 Other Local, Neighborhood, Rural Roads",NA,132276,132026,Local,1,25,None,Suburban,level,800
661,B,25,0.13580211479999998,0.0565842145,"11 Other Local, Neighborhood, Rural Roads",NA,131317,131496,Local,1,25,None,Suburban,level,800
680,B,25,0.15986806968,0.0666116957,10 Other Federal Aid Eligible Local Roads,500,132471,132473,Local,1,25,None,Suburban,level,800
682,B,25,0.25756248336,0.1073177014,"11 Other Local, Neighborhood, Rural Roads",NA,126033,126012,Local,1,25,None,Suburban,level,800
685,B,25,0.13541916144000002,0.0564246506,10 Other Federal Aid Eligible Local Roads,1100,136655,136662,Local,1,25,None,Suburban,level,800
717,B,25,0.2641875156,0.1100781315,"11 Other Local, Neighborhood, Rural Roads",NA,128914,128840,Local,1,25,None,Suburban,level,800
723,B,25,0.15272677703999998,0.0636361571,10 Other Federal Aid Eligible Local Roads,12000,132211,132067,Local,1,25,None,Suburban,level,800
724,B,25,0.28054703424,0.1168945976,"11 Other Local, Neighborhood, Rural Roads",NA,128076,127822,Local,1,25,None,Suburban,level,800
769,B,25,0.12214578767999999,0.0508940782,"8 Major Local Roads, Paved",12000,127038,126919,MinArterial,2,30,NonRestrictive,Suburban,level,1800
781,B,25,0.20675854392,0.0861493933,10 Other Federal Aid Eligible Local Roads,14000,124059,124067,Local,1,25,None,Suburban,level,800
799,B,25,0.02368289352,0.0098678723,"11 Other Local, Neighborhood, Rural Roads",NA,127269,127248,Local,1,25,None,Suburban,level,800
800,B,25,0.32953045391999997,0.1373043558,"11 Other Local, Neighborhood, Rural Roads",NA,135495,135484,Local,1,25,None,Suburban,level,800
809,B,25,0.018449257440000002,0.0076871906,"11 Other Local, Neighborhood, Rural Roads",NA,129903,129900,Local,1,25,None,Suburban,level,800
835,B,25,0.04578285816,0.0190761909,"11 Other Local, Neighborhood, Rural Roads",NA,127076,127024,Local,1,25,None,Suburban,level,800
850,B,25,0.13649313600000001,0.05687214,"11 Other Local, Neighborhood, Rural Roads",NA,126833,126835,Local,1,25,None,Suburban,level,800
860,B,25,0.21862932696,0.0910955529,"11 Other Local, Neighborhood, Rural Roads",NA,133984,134157,Local,1,25,None,Suburban,level,800
875,B,25,0.1311035112,0.054626463,"11 Other Local, Neighborhood, Rural Roads",NA,125454,125315,Local,1,25,None,Suburban,level,800
883,B,25,0.2735046516,0.1139602715,"11 Other Local, Neighborhood, Rural Roads",NA,128768,128763,Local,1,25,None,Suburban,level,800
885,B,25,0.34940806776,0.1455866949,10 Other Federal Aid Eligible Local Roads,8900,127645,127543,Local,1,25,None,Suburban,level,800
888,B,25,0.38311631928,0.1596317997,"11 Other Local, Neighborhood, Rural Roads",NA,118303,118304,Local,1,25,None,Suburban,level,800
901,B,25,0.22921266024,0.0955052751,"11 Other Local, Neighborhood, Rural Roads",NA,129946,129796,Local,1,25,None,Suburban,level,800
905,B,25,0.05720899608,0.0238370817,"11 Other Local, Neighborhood, Rural Roads",NA,123080,123049,Local,1,25,None,Suburban,level,800
910,B,25,0.26199653256,0.1091652219,"11 Other Local, Neighborhood, Rural Roads",NA,115604,116009,Local,1,25,None,Suburban,level,800
924,B,25,0.22220238216000002,0.0925843259,"11 Other Local, Neighborhood, Rural Roads",NA,128059,127841,Local,1,25,None,Suburban,level,800
944,B,25,0.14794081824,0.0616420076,"11 Other Local, Neighborhood, Rural Roads",NA,126797,126634,Local,1,25,None,Suburban,level,800
952,B,25,0.18269336064000002,0.0761222336,10 Other Federal Aid Eligible Local Roads,860,125487,125484,Local,1,25,None,Suburban,level,800
959,B,25,0.11554738344,0.0481447431,10 Other Federal Aid Eligible Local Roads,6400,118237,118323,Local,1,25,None,Suburban,level,800
969,B,25,0.31049368079999995,0.129372367,"11 Other Local, Neighborhood, Rural Roads",NA,128946,128949,Local,1,25,None,Suburban,level,800
982,B,25,0.19344331248,0.0806013802,"11 Other Local, Neighborhood, Rural Roads",NA,127568,127350,Local,1,25,None,Suburban,level,800
983,B,25,0.31269421488000004,0.1302892562,"11 Other Local, Neighborhood, Rural Roads",NA,136937,137045,Local,1,25,None,Suburban,level,800
995,B,25,0.19015449671999998,0.0792310403,"11 Other Local, Neighborhood, Rural Roads",NA,123104,123107,Local,1,25,None,Suburban,level,800
1024,B,25,0.2266938492,0.0944557705,"11 Other Local, Neighborhood, Rural Roads",NA,107497,108028,Local,1,25,None,Suburban,level,800
1030,B,25,0.20132972712000002,0.0838873863,10 Other Federal Aid Eligible Local Roads,6500,119960,119782,Local,1,25,None,Suburban,level,800
1032,B,25,0.06308317032,0.0262846543,10 Other Federal Aid Eligible Local Roads,4300,113977,113976,Local,1,25,None,Suburban,level,800
1043,B,25,0.13376163888,0.0557340162,"11 Other Local, Neighborhood, Rural Roads",NA,121412,121391,Local,1,25,None,Suburban,level,800
1083,B,25,0.10035923664,0.0418163486,"11 Other Local, Neighborhood, Rural Roads",NA,128673,128761,Local,1,25,None,Suburban,level,800
1084,B,25,0.0539208396,0.0224670165,10 Other Federal Aid Eligible Local Roads,1500,126754,126757,Local,1,25,None,Suburban,level,800
1090,B,25,0.42319502472,0.1763312603,"11 Other Local, Neighborhood, Rural Roads",NA,126140,126571,Local,1,25,None,Suburban,level,800
1097,B,25,0.31645406376,0.1318558599,"11 Other Local, Neighborhood, Rural Roads",NA,122815,122745,Local,1,25,None,Suburban,level,800
1105,B,25,0.21519651167999998,0.0896652132,"11 Other Local, Neighborhood, Rural Roads",NA,107191,107197,Local,1,25,None,Suburban,level,800
1128,B,25,0.05071994639999999,0.021133311,"11 Other Local, Neighborhood, Rural Roads",NA,131650,131705,Local,1,25,None,Suburban,level,800
1145,B,25,0.15718455503999998,0.0654935646,"11 Other Local, Neighborhood, Rural Roads",NA,137448,137447,Local,1,25,None,Suburban,level,800
1146,B,25,0.23741722536000004,0.0989238439,"11 Other Local, Neighborhood, Rural Roads",NA,124768,124502,Local,1,25,None,Suburban,level,800
1153,B,25,0.19002262272,0.0791760928,10 Other Federal Aid Eligible Local Roads,10000,134681,134940,Local,1,25,None,Suburban,level,800
1175,B,25,0.08497476072,0.0354061503,"11 Other Local, Neighborhood, Rural Roads",NA,121412,121497,Local,1,25,None,Suburban,level,800
1179,B,40,0.24015686535,0.1601045769,"5 Major State Highways, Unseparated",11000,127996,127826,PrArterial,2,45,NonRestrictive,Suburban,level,2160
1198,B,25,0.25205404727999997,0.1050225197,"11 Other Local, Neighborhood, Rural Roads",NA,127691,127901,Local,1,25,None,Suburban,level,800
1218,B,25,0.15897407472,0.0662391978,"11 Other Local, Neighborhood, Rural Roads",NA,120389,120225,Local,1,25,None,Suburban,level,800
1242,B,25,0.20313789408,0.0846407892,"11 Other Local, Neighborhood, Rural Roads",NA,117955,117961,Local,1,25,None,Suburban,level,800
1248,B,25,0.16477044000000002,0.06865435,"8 Major Local Roads, Paved",1500,123157,123022,MinArterial,2,30,NonRestrictive,Suburban,level,1800
1255,B,25,0.18959926224,0.0789996926,"11 Other Local, Neighborhood, Rural Roads",NA,135908,135812,Local,1,25,None,Suburban,level,800
1256,B,25,0.43310110127999996,0.1804587922,"11 Other Local, Neighborhood, Rural Roads",NA,137687,137828,Local,1,25,None,Suburban,level,800
1260,B,25,0.11243587896000001,0.0468482829,"11 Other Local, Neighborhood, Rural Roads",NA,124597,124507,Local,1,25,None,Suburban,level,800
1262,B,25,0.26282262816,0.1095094284,"11 Other Local, Neighborhood, Rural Roads",NA,133986,133960,Local,1,25,None,Suburban,level,800
1268,B,25,0.1206203388,0.0502584745,"11 Other Local, Neighborhood, Rural Roads",NA,111505,111666,Local,1,25,None,Suburban,level,800
1271,B,25,0.1927171032,0.080298793,"11 Other Local, Neighborhood, Rural Roads",NA,131028,131263,Local,1,25,None,Suburban,level,800
1273,B,25,0.1281010572,0.0533754405,"11 Other Local, Neighborhood, Rural Roads",NA,132153,131970,Local,1,25,None,Suburban,level,800
1284,B,25,0.29379060528,0.1224127522,"11 Other Local, Neighborhood, Rural Roads",NA,126880,126545,Local,1,25,None,Suburban,level,800
1287,B,25,0.11967151296,0.0498631304,10 Other Federal Aid Eligible Local Roads,3400,135897,135871,Local,1,25,None,Suburban,level,800
1297,B,25,0.08637788015999999,0.0359907834,"11 Other Local, Neighborhood, Rural Roads",NA,134820,134825,Local,1,25,None,Suburban,level,800
1299,B,25,0.13110614063999998,0.0546275586,"11 Other Local, Neighborhood, Rural Roads",NA,129801,129954,Local,1,25,None,Suburban,level,800
1302,B,25,0.04364082432,0.0181836768,"11 Other Local, Neighborhood, Rural Roads",NA,124935,124888,Local,1,25,None,Suburban,level,800
1310,B,25,0.12192053759999999,0.050800224,"11 Other Local, Neighborhood, Rural Roads",NA,126329,126214,Local,1,25,None,Suburban,level,800
1319,B,25,0.07400001768,0.0308333407,"11 Other Local, Neighborhood, Rural Roads",NA,127486,127459,Local,1,25,None,Suburban,level,800
1321,B,25,0.32349786696,0.1347907779,"11 Other Local, Neighborhood, Rural Roads",NA,129122,128913,Local,1,25,None,Suburban,level,800
1328,B,25,0.11141626103999999,0.0464234421,10 Other Federal Aid Eligible Local Roads,2900,128055,128052,Local,1,25,None,Suburban,level,800
1352,B,25,0.18252393215999999,0.0760516384,"11 Other Local, Neighborhood, Rural Roads",NA,125812,125781,Local,1,25,None,Suburban,level,800
1360,B,25,0.24964419552,0.1040184148,"11 Other Local, Neighborhood, Rural Roads",NA,135340,135632,Local,1,25,None,Suburban,level,800
1362,B,25,0.11857868808,0.0494077867,"11 Other Local, Neighborhood, Rural Roads",NA,126265,126261,Local,1,25,None,Suburban,level,800
1394,B,25,0.45101614584,0.1879233941,10 Other Federal Aid Eligible Local Roads,860,136008,136022,Local,1,25,None,Suburban,level,800
1397,B,25,0.02715720072,0.0113155003,"11 Other Local, Neighborhood, Rural Roads",NA,127091,127092,Local,1,25,None,Suburban,level,800
1401,B,25,0.21502369416,0.0895932059,"11 Other Local, Neighborhood, Rural Roads",NA,132934,133103,Local,1,25,None,Suburban,level,800
1428,B,25,0.25533407783999995,0.1063891991,"11 Other Local, Neighborhood, Rural Roads",NA,123627,123572,Local,1,25,None,Suburban,level,800
1434,B,25,0.03877613136,0.0161567214,"11 Other Local, Neighborhood, Rural Roads",NA,118051,118052,Local,1,25,None,Suburban,level,800
1436,B,25,0.17179671888,0.0715819662,"11 Other Local, Neighborhood, Rural Roads",NA,127672,127519,Local,1,25,None,Suburban,level,800
1439,B,25,0.13948048752,0.0581168698,"11 Other Local, Neighborhood, Rural Roads",NA,124995,124996,Local,1,25,None,Suburban,level,800
1446,B,25,0.088095534,0.0367064725,10 Other Federal Aid Eligible Local Roads,500,128041,128044,Local,1,25,None,Suburban,level,800
1448,B,25,0.33499700328,0.1395820847,"11 Other Local, Neighborhood, Rural Roads",NA,130318,130388,Local,1,25,None,Suburban,level,800
1460,B,25,0.35358875904000003,0.1473286496,"11 Other Local, Neighborhood, Rural Roads",NA,125872,125436,Local,1,25,None,Suburban,level,800
1471,B,25,0.20327518992,0.0846979958,"11 Other Local, Neighborhood, Rural Roads",NA,115500,115843,Local,1,25,None,Suburban,level,800
1473,B,25,0.25123158048000005,0.1046798252,10 Other Federal Aid Eligible Local Roads,8800,109515,109505,Local,1,25,None,Suburban,level,800
1480,B,25,0.380669196,0.158612165,"11 Other Local, Neighborhood, Rural Roads",NA,135892,135784,Local,1,25,None,Suburban,level,800
1495,B,25,0.13198223352000002,0.0549925973,10 Other Federal Aid Eligible Local Roads,860,125439,125436,Local,1,25,None,Suburban,level,800
1506,B,25,0.06936103704,0.0289004321,10 Other Federal Aid Eligible Local Roads,8300,135161,135212,Local,1,25,None,Suburban,level,800
1513,B,25,0.29370424584,0.1223767691,"11 Other Local, Neighborhood, Rural Roads",NA,129224,129416,Local,1,25,None,Suburban,level,800
1519,B,25,0.17571965856,0.0732165244,"11 Other Local, Neighborhood, Rural Roads",NA,127291,127243,Local,1,25,None,Suburban,level,800
1542,B,25,0.30080273735999996,0.1253344739,"11 Other Local, Neighborhood, Rural Roads",NA,127626,127624,Local,1,25,None,Suburban,level,800
1549,B,25,0.18251438111999999,0.0760476588,"11 Other Local, Neighborhood, Rural Roads",NA,119464,119464,Local,1,25,None,Suburban,level,800
1564,B,25,0.057719874239999996,0.0240499476,"11 Other Local, Neighborhood, Rural Roads",NA,126613,126617,Local,1,25,None,Suburban,level,800
1568,B,25,0.05917386383999999,0.0246557766,"11 Other Local, Neighborhood, Rural Roads",NA,124047,123967,Local,1,25,None,Suburban,level,800
1573,B,25,0.32981548536,0.1374231189,"11 Other Local, Neighborhood, Rural Roads",NA,114943,114954,Local,1,25,None,Suburban,level,800
1584,B,25,0.167875962,0.0699483175,"11 Other Local, Neighborhood, Rural Roads",NA,124307,124089,Local,1,25,None,Suburban,level,800
1585,B,25,0.22937796456,0.0955741519,"11 Other Local, Neighborhood, Rural Roads",NA,133432,133083,Local,1,25,None,Suburban,level,800
1588,B,25,0.07165688592,0.0298570358,"11 Other Local, Neighborhood, Rural Roads",NA,131674,131593,Local,1,25,None,Suburban,level,800
1608,B,25,0.24755640744000001,0.1031485031,"11 Other Local, Neighborhood, Rural Roads",NA,123449,123267,Local,1,25,None,Suburban,level,800
1609,B,25,0.1804045896,0.075168579,"11 Other Local, Neighborhood, Rural Roads",NA,119975,119811,Local,1,25,None,Suburban,level,800
1612,B,25,0.12158855639999999,0.0506618985,"11 Other Local, Neighborhood, Rural Roads",NA,130134,130254,Local,1,25,None,Suburban,level,800
1621,B,25,0.05929506408,0.0247062767,"11 Other Local, Neighborhood, Rural Roads",NA,126530,126525,Local,1,25,None,Suburban,level,800
1624,B,25,0.31624865543999997,0.1317702731,10 Other Federal Aid Eligible Local Roads,5100,128248,128537,Local,1,25,None,Suburban,level,800
1625,B,25,0.04729107816,0.0197046159,"11 Other Local, Neighborhood, Rural Roads",NA,122701,122703,Local,1,25,None,Suburban,level,800
1633,B,25,0.1369409196,0.0570587165,"11 Other Local, Neighborhood, Rural Roads",NA,128720,128803,Local,1,25,None,Suburban,level,800
1637,B,25,0.18243184104000001,0.0760132671,"11 Other Local, Neighborhood, Rural Roads",NA,123581,123580,Local,1,25,None,Suburban,level,800
1638,B,25,0.1179881952,0.049161748,"11 Other Local, Neighborhood, Rural Roads",NA,121592,121679,Local,1,25,None,Suburban,level,800
1642,B,25,0.13002749784,0.0541781241,"11 Other Local, Neighborhood, Rural Roads",NA,136345,136437,Local,1,25,None,Suburban,level,800
1648,B,25,0.33864420600000006,0.1411017525,"11 Other Local, Neighborhood, Rural Roads",NA,114920,115492,Local,1,25,None,Suburban,level,800
1651,B,25,0.26711213352,0.1112967223,"8 Major Local Roads, Paved",1000,122460,122176,MinArterial,2,30,NonRestrictive,Suburban,level,1800
1658,B,25,0.09252925175999999,0.0385538549,"11 Other Local, Neighborhood, Rural Roads",NA,129427,129545,Local,1,25,None,Suburban,level,800
1660,B,25,0.05312844744,0.0221368531,"11 Other Local, Neighborhood, Rural Roads",NA,117811,117802,Local,1,25,None,Suburban,level,800
1672,B,25,0.35537900808,0.1480745867,"11 Other Local, Neighborhood, Rural Roads",NA,135834,135530,Local,1,25,None,Suburban,level,800
1673,B,25,0.07170285456,0.0298761894,"11 Other Local, Neighborhood, Rural Roads",NA,132572,132532,Local,1,25,None,Suburban,level,800
1674,B,25,0.37049632608,0.1543734692,"8 Major Local Roads, Paved",12000,135447,135345,MinArterial,2,30,NonRestrictive,Suburban,level,1800
1677,B,25,0.07754839128,0.0323118297,"11 Other Local, Neighborhood, Rural Roads",NA,125907,125908,Local,1,25,None,Suburban,level,800
1706,B,25,0.16236404304,0.0676516846,"11 Other Local, Neighborhood, Rural Roads",NA,124545,124380,Local,1,25,None,Suburban,level,800
1711,B,25,0.10447072128,0.0435294672,"11 Other Local, Neighborhood, Rural Roads",NA,126658,126565,Local,1,25,None,Suburban,level,800
1714,B,25,0.20510325816,0.0854596909,"11 Other Local, Neighborhood, Rural Roads",NA,133835,133928,Local,1,25,None,Suburban,level,800
1726,B,25,0.0847034568,0.035293107,"11 Other Local, Neighborhood, Rural Roads",NA,136333,136383,Local,1,25,None,Suburban,level,800
1747,B,25,0.13899338544,0.0579139106,"11 Other Local, Neighborhood, Rural Roads",NA,125156,125161,Local,1,25,None,Suburban,level,800
1750,B,25,0.06252509544,0.0260521231,10 Other Federal Aid Eligible Local Roads,6500,121510,121462,Local,1,25,None,Suburban,level,800
1754,B,25,0.0912670944,0.038027956,"11 Other Local, Neighborhood, Rural Roads",NA,116917,116916,Local,1,25,None,Suburban,level,800
1770,B,25,0.0920863524,0.0383693135,"11 Other Local, Neighborhood, Rural Roads",NA,123017,122914,Local,1,25,None,Suburban,level,800
1771,B,25,0.07667876064,0.0319494836,"11 Other Local, Neighborhood, Rural Roads",NA,122552,122534,Local,1,25,None,Suburban,level,800
1774,B,25,0.036238663680000005,0.0150994432,"11 Other Local, Neighborhood, Rural Roads",NA,134402,134437,Local,1,25,None,Suburban,level,800
1782,B,25,0.15333083544000004,0.0638878481,"11 Other Local, Neighborhood, Rural Roads",NA,135632,135751,Local,1,25,None,Suburban,level,800
1793,B,25,0.13367724888000002,0.0556988537,"11 Other Local, Neighborhood, Rural Roads",NA,132312,132439,Local,1,25,None,Suburban,level,800
1807,B,25,0.30302655216,0.1262610634,"11 Other Local, Neighborhood, Rural Roads",NA,126732,127104,Local,1,25,None,Suburban,level,800
1812,B,25,0.11556261792,0.0481510908,"8 Major Local Roads, Paved",12000,130635,130610,MinArterial,2,30,NonRestrictive,Suburban,level,1800
1818,B,25,0.19423878048,0.0809328252,"11 Other Local, Neighborhood, Rural Roads",NA,108866,108558,Local,1,25,None,Suburban,level,800
1833,B,25,0.21879263184,0.0911635966,"11 Other Local, Neighborhood, Rural Roads",NA,134164,134166,Local,1,25,None,Suburban,level,800
1834,B,25,0.08276715456,0.0344863144,"11 Other Local, Neighborhood, Rural Roads",NA,125260,125182,Local,1,25,None,Suburban,level,800
