trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,depart,trip_mode
694889637,2118565,715729,86861204,work,1,FALSE,1,Home,2440,2422,18,WALK
695931577,2121742,716879,86991447,othdiscr,1,TRUE,1,othdiscr,2390,2456,15,SHARED2FREE
695931581,2121742,716879,86991447,othdiscr,1,FALSE,1,Home,2456,2390,20,SHARED2FREE
695931585,2121742,716879,86991448,othdiscr,1,TRUE,1,othdiscr,2402,2456,20,SHARED2FREE
695931589,2121742,716879,86991448,othdiscr,1,FALSE,1,Home,2456,2402,20,SHARED2FREE
695931625,2121742,716879,86991453,school,1,TRUE,1,school,2454,2456,7,WALK_LOC
695931629,2121742,716879,86991453,school,1,FALSE,1,Home,2456,2454,15,SHARED3FREE
696216609,2122611,717089,87027076,othdiscr,1,TRUE,1,othdiscr,2444,2456,14,WALK
696216613,2122611,717089,87027076,othdiscr,1,FALSE,1,Home,2456,2444,16,WALK
696216673,2122611,717089,87027084,shopping,1,TRUE,1,shopping,2445,2456,11,SHARED2FREE
696216677,2122611,717089,87027084,shopping,1,FALSE,2,shopping,2457,2445,13,SHARED2FREE
696216678,2122611,717089,87027084,shopping,2,FALSE,2,Home,2456,2457,13,WALK
696435889,2123280,717341,87054486,eatout,1,TRUE,2,othmaint,2446,2467,15,SHARED3FREE
696435890,2123280,717341,87054486,eatout,2,TRUE,2,eatout,2445,2446,16,WALK
696435893,2123280,717341,87054486,eatout,1,FALSE,1,Home,2467,2445,18,SHARED3FREE
